"flagged","Flag_1","Flag_2","Contextual","Veracity","Rebuttal","Lingual.overlap","Content.overlap","text_y","quote_tweets","date","favorites","retweets","day","id","replies","fraud","won","ballots"
"Y","This claim about election fraud is disputed","",0,1,1,0,0,"...I WON THE ELECTION, BIG. https://t.co/oFF4uzNBpe",63000,"2020-12-06 19:13:15",153122,32675,"2020-12-06",1335663612954899968,31468,0,1,0
"N","","",0,0,0,0,0,"Will not happen. Suppression of thought! https://t.co/QJYz5N1bDC",826,"2020-12-06 19:52:48",85749,16937,"2020-12-06",1335673568089299968,5380,0,0,0
"N","","",0,0,0,0,0,"Interesting! https://t.co/Ge1h3UKW5O",18000,"2020-12-06 19:55:10",92486,20983,"2020-12-06",1335674163919549952,6727,0,0,0
"N","","",0,0,0,0,0,".@RudyGiuliani, by far the greatest mayor in the history of NYC, and who has been working tirelessly exposing the most corrupt election (by far!) in the history of the USA, has tested positive for the China Virus. Get better soon Rudy, we will carry on!!!",197000,"2020-12-06 20:16:05",328966,57053,"2020-12-06",1335679426516879872,98190,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"So much truth to this! https://t.co/HH0LcQ5Wgl",2000,"2020-12-06 22:31:25",128731,31544,"2020-12-06",1335713485020400128,9868,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Gee, what a surprise. Has anyone informed the so-called (says he has no power to do anything!) Governor @BrianKempGA &amp; his puppet Lt. Governor @GeoffDuncanGA, that they could easily solve this mess, &amp; WIN. Signature verification &amp; call a Special Session. So easy! https://t.co/5cb4QdYzpU",21000,"2020-12-07 0:01:49",98596,27438,"2020-12-07",1335736235239810048,11293,0,1,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"A MUST WATCH! Hope the lawyers are all taking notes. All FACTS, do not flag this Twitter! https://t.co/5vWbEfKRf7",49000,"2020-12-07 0:14:00",156104,48079,"2020-12-07",1335739297459269888,25615,0,0,0
"N","","",0,0,0,0,0,"SO TRUE. NO WAY WE LOST THIS ELECTION! https://t.co/FC4XtNzuxo",45000,"2020-12-07 1:40:33",163376,40676,"2020-12-07",1335761079750769920,35292,0,1,0
"N","","",0,0,0,0,0,"True. Great debate for Kelly! https://t.co/M2y3An9wbL",827,"2020-12-07 2:01:28",104872,16369,"2020-12-07",1335766342385929984,9117,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,0,"The Republican Governor of Georgia refuses to do signature verification, which would give us an easy win. What’s wrong with this guy? What is he hiding?",116000,"2020-12-07 15:37:34",316277,67866,"2020-12-07",1335971721262799872,68948,0,1,0
"N","","",0,0,0,0,0,"RINOS @BrianKempGA, @GeoffDuncanGA, &amp; Secretary of State Brad Raffensperger, will be solely responsible for the potential loss of our two GREAT Senators from Georgia, @sendavidperdue &amp; @KLoeffler. Won’t call a Special Session or check for Signature Verification! People are ANGRY!",41000,"2020-12-08 0:50:44",142644,35706,"2020-12-08",1336110929856039936,22201,0,1,0
"N","","",0,0,0,0,0,"“These actions on the part of State Officials, making these changes, were violating the Constitution of the U.S. They were usurping power.” Ken Starr",17000,"2020-12-08 0:57:18",162696,35856,"2020-12-08",1336112582424470016,10686,0,0,0
"N","","",0,0,0,0,0,"State officials were ignorant of the limitations imposed by the Constitution. Ken Starr",16000,"2020-12-08 1:01:21",176825,32333,"2020-12-08",1336113603116750080,12135,0,0,0
"Y","Learn how voting by mail is safe and secure","",1,0,2,1,0,"Mail-In rejection rate was minuscule compared to what it used to be. Ken Starr  Meaning that massive numbers of bad votes were pouring in!",23000,"2020-12-08 1:05:27",167334,33975,"2020-12-08",1336114633485270016,19099,0,0,1
"N","","",0,0,0,0,0,"“Georgia is not the only state that pushed through these last minute rules changes before the presidential election.” @marthamaccallum  They forgot about our Constitution!",22000,"2020-12-08 1:36:07",161652,34622,"2020-12-08",1336122354003539968,19223,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"Georgia Lt. Governor @GeoffDuncanGA is a RINO Never Trumper who got himself elected as LG by falsely claiming to be “pro-Trump”. Too dumb or corrupt to recognize massive evidence of fraud in GA &amp; should be replaced! We need every great Georgian to call him out! #SpecialSession!",37000,"2020-12-08 3:21:21",151019,37472,"2020-12-08",1336148836495069952,22145,1,0,0
"N","","",0,0,0,0,0,"THANK YOU GEORGIA! https://t.co/62s0XaiYPI",37000,"2020-12-08 3:28:25",190400,31695,"2020-12-08",1336150611889430016,18452,0,0,0
"Y","This claim about election fraud is disputed","",0,1,NA,NA,NA,"Georgia is watching @BrianKempGA, @GeoffDuncanGA, and @GaSecofState! https://t.co/8R8rH8aV9U",32000,"2020-12-08 5:15:48",95512,26391,"2020-12-08",1336177638528979968,15808,0,0,0
"N","","",0,0,0,0,0,"I hope House Republicans will vote against the very weak National Defense Authorization Act (NDAA), which I will VETO. Must include a termination of Section 230 (for National Security purposes), preserve our National Monuments, &amp; allow for 5G &amp; troop reductions in foreign lands!",28000,"2020-12-08 14:36:34",167263,33331,"2020-12-08",1336318760106469888,15434,0,0,0
"N","","",0,0,0,0,0,"...And it’s not normal when a sitting Senator is forced to retire because his Arizona poll numbers were so low that he would have come out dead last in the Republican Primary, and had zero chance of winning the general election. Great job Jeff! https://t.co/5kbOQIpstq",21000,"2020-12-08 14:44:51",91084,18782,"2020-12-08",1336320843484290048,11557,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Thank you to Speaker Cutler and all others in Pennsylvania and elsewhere who fully understand what went on in the 2020 Election. It’s called total corruption! https://t.co/qqmwh17jOg",15000,"2020-12-08 14:51:04",91465,20660,"2020-12-08",1336322408970560000,12032,1,0,0
"N","","",0,0,0,0,0,"FOR COURAGE &amp; BRILLIANCE! https://t.co/mPM5ejy2lU",15000,"2020-12-08 17:59:25",126246,23976,"2020-12-08",1336369809529969920,10214,0,0,0
"N","","",0,0,0,0,0,"Governor Kemp (@BrianKempGA) is down 18 points in a recent poll. Don’t believe it, must be more!",27000,"2020-12-08 19:00:24",183468,29791,"2020-12-08",1336385153929789952,20021,0,0,0
"N","","",0,0,0,0,0,"Or worse! https://t.co/a7zbQ4TSD7",821,"2020-12-08 20:04:42",71004,13007,"2020-12-08",1336401336280219904,4232,0,0,0
"N","","",0,0,0,0,0,".@BrianKempGA and puppet @GeoffDuncanGA. Your poll numbers are tanking like seldom seen before. Always said Georgians are smart! https://t.co/DWxy6Mi3mf",872,"2020-12-08 20:15:39",70563,15554,"2020-12-08",1336404093028480000,6301,0,0,0
"N","","",0,0,0,0,0,"Thank you and congratulations to General Flynn. He and his incredible family have suffered greatly! https://t.co/UjH6LVuON8",29000,"2020-12-08 20:28:10",166230,33615,"2020-12-08",1336407243743500032,10599,0,0,0
"N","","",0,0,0,0,0,"NASDAQ and S&amp;P close at all-time highs. Congratulations!",42000,"2020-12-08 22:34:34",244633,30481,"2020-12-08",1336439050488649984,50789,0,0,0
"N","","",0,0,0,0,0,"We will be INTERVENING in the Texas (plus many other states) case. This is the big one. Our Country needs a victory!",81000,"2020-12-09 13:44:39",273974,49942,"2020-12-09",1336668083822469888,62945,0,0,0
"N","","",0,0,0,0,0,"Germany has consistently been used by my obnoxious critics as the country that we should follow on the way to handle the China Virus. So much for that argument. I love Germany - Vaccines on the way!!! https://t.co/hEeKIqDMQn",22000,"2020-12-09 14:27:56",82039,15430,"2020-12-09",1336678973980489984,18535,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"There is massive evidence of widespread fraud in the four states (plus) mentioned in the Texas suit. Just look at all of the tapes and affidavits!",36000,"2020-12-09 14:34:51",193520,39561,"2020-12-09",1336680713568069888,19125,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"RIGGED ELECTION!",12000,"2020-12-09 14:35:12",337826,54854,"2020-12-09",1336680803682690048,41761,1,0,0
"N","","",0,0,0,0,0,"STOCK MARKETS AT NEW ALL TIME HIGHS!!!",34000,"2020-12-09 14:42:29",207109,25710,"2020-12-09",1336682635725319936,24479,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"We will soon be learning about the word “courage”, and saving our Country. I received hundreds of thousands of legal votes more, in all of the Swing States, than did my opponent.   ALL Data taken after the vote says that it was impossible for me to lose, unless FIXED!",71000,"2020-12-09 15:17:46",213968,47192,"2020-12-09",1336691515398249984,36296,0,1,0
"N","","",0,0,0,0,0,"No candidate has ever won both Florida and Ohio and lost. I won them both, by a lot! #SupremeCourt",143000,"2020-12-09 15:19:37",335532,55039,"2020-12-09",1336691981981019904,92953,0,1,0
"N","","",0,0,0,0,0,"#OVERTURN",158000,"2020-12-09 15:34:35",307336,56734,"2020-12-09",1336695746029120000,69739,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"If somebody cheated in the Election, which the Democrats did, why wouldn’t the Election be immediately overturned? How can a Country be run like this?",104000,"2020-12-09 17:54:17",262143,51997,"2020-12-09",1336730906107770112,66305,0,0,0
"N","","",0,0,0,0,0,"At 10:00 P.M. on Election Evening, we were at 97% win with the so-called “bookies”.",123000,"2020-12-09 18:05:00",262780,41872,"2020-12-09",1336733602902660096,74244,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"Wow! At least 17 States have joined Texas in the extraordinary case against the greatest Election Fraud in the history of the United States. Thank you!",14000,"2020-12-09 23:15:50",359261,72857,"2020-12-09",1336811823232920064,59951,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"“If you’re looking for Election Rigging, look no further. That’s what this is. They kept information from the public in order to influence the outcome of the Election. They RIGGED it.” @TuckerCarlson",44000,"2020-12-10 1:25:33",205211,46790,"2020-12-10",1336844470994820096,27416,1,0,0
"Y","Election officials have certified Joe Biden as the winner of the U.S. Presidential election","",0,1,2,1,0,"“10% of voters would have changed their vote if they knew about Hunter Biden.” Miranda Devine @nypost @TuckerCarlson  But I won anyway!",54000,"2020-12-10 1:37:26",213364,40317,"2020-12-10",1336847458836630016,53483,0,1,0
"N","","",0,0,0,0,0,"WISDOM &amp; COURAGE!!!",93000,"2020-12-10 14:19:14",283651,41171,"2020-12-10",1337039171228150016,40582,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"The Supreme Court has a chance to save our Country from the greatest Election abuse in the history of the United States. 78% of the people feel (know!) the Election was RIGGED.",56000,"2020-12-10 14:24:04",209213,46234,"2020-12-10",1337040387349890048,20211,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?",76000,"2020-12-10 14:26:02",228392,43954,"2020-12-10",1337040883988960000,40006,0,1,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"How does Governor @BrianKempGA allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor! @RepDougCollins",28000,"2020-12-10 14:29:09",126547,27723,"2020-12-10",1337041669368260096,8849,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"“Donald Trump won by a landslide, and they stole it from him!” @seanhannity",43000,"2020-12-10 14:31:16",201530,35160,"2020-12-10",1337042201738609920,17851,1,1,0
"N","","",0,0,0,0,0,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history....",3000,"2020-12-10 14:33:18",167083,35616,"2020-12-10",1337042713544420096,29534,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"Voter Fraud! https://t.co/6mLqg6rmIZ",29000,"2020-12-10 14:37:23",120452,29584,"2020-12-10",1337043739915790080,15060,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Great. Most corrupt Election in history, by far. We won!!! https://t.co/nGMMaRQmz8",25000,"2020-12-10 15:12:32",116008,23927,"2020-12-10",1337052585547760128,19422,0,1,0
"N","","",0,0,0,0,0,"Today, I signed a proclamation recognizing Moroccan sovereignty over the Western Sahara.  Morocco's serious, credible, and realistic autonomy proposal is the ONLY basis for a just and lasting solution for enduring peace and prosperity!",43000,"2020-12-10 16:09:53",176599,28519,"2020-12-10",1337067019385060096,14154,0,0,0
"N","","",0,0,0,0,0,"Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Morocco have agreed to full diplomatic relations – a massive breakthrough for peace in the Middle East!",106000,"2020-12-10 16:10:06",292386,54291,"2020-12-10",1337067073051239936,17967,0,0,0
"N","","",0,0,0,0,0,"Morocco recognized the United States in 1777.  It is thus fitting we recognize their sovereignty over the Western Sahara.",76000,"2020-12-10 16:10:19",234689,34451,"2020-12-10",1337067127455539968,28073,0,0,0
"N","","",0,0,0,0,0,"So true, a must read! https://t.co/DMP4vs5HV2",28000,"2020-12-11 0:34:15",103440,24767,"2020-12-11",1337193947941250048,7902,0,0,0
"N","","",0,0,0,0,0,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!",56000,"2020-12-11 0:39:27",253860,40040,"2020-12-11",1337195257776240128,39956,0,1,0
"N","","",0,0,0,0,0,"19 states are fighting for us, almost unheard of support!",76000,"2020-12-11 0:40:46",399587,58397,"2020-12-11",1337195587771510016,52884,0,0,0
"N","","",0,0,0,0,0,"Tremendous support from all over the Country. All we ask is COURAGE &amp; WISDOM from those that will be making one of the most important decisions in our Country’s history. God bless you!",58000,"2020-12-11 1:07:13",263491,49859,"2020-12-11",1337202242290670080,32427,0,0,0
"Y","Election officials have certified Joe Biden as the winner of the U.S. Presidential election","",0,1,2,1,0,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!",95000,"2020-12-11 2:21:24",261197,52865,"2020-12-11",1337220913528529920,52334,0,1,0
"N","","",0,0,0,0,0,"No war with North Korea, tamed fighting in Idlib Province and many other places. NO WARS STARTED BY U.S., Troop removals all over, and so much more. Thank you Larry! https://t.co/NziA99ZqXY",21000,"2020-12-11 11:49:26",141351,28789,"2020-12-11",1337363864565009920,12222,0,0,0
"N","","",0,0,0,0,0,"While my pushing the money drenched but heavily bureaucratic @US_FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn @SteveFDA. Stop playing games and start saving lives!!!",27000,"2020-12-11 12:11:27",119424,20903,"2020-12-11",1337369403638360064,18096,0,0,0
"N","","",0,0,0,0,0,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!",41000,"2020-12-11 12:22:34",170116,29205,"2020-12-11",1337372201662749952,31658,0,0,0
